Date,Open,High,Low,Close,Volume
7/14/2014,266.35183,266.35183,260.5273514,261.3144431,24800
7/15/2014,258.6383314,258.6383314,251.9480519,254.2306179,51200
7/16/2014,257.3002755,257.3002755,249.9016135,250.7674144,46600
7/17/2014,249.5867769,256.5131838,249.5867769,253.2861078,16400
7/20/2014,250.2951594,252.5777253,248.4061393,248.7996852,47600
7/21/2014,251.0035419,253.1286895,247.9338843,251.3970878,22800
7/22/2014,251.0822511,258.1660763,250.8461236,256.1983471,17000
7/23/2014,259.1105864,259.3467139,252.420307,252.6564345,19600
7/24/2014,253.1286895,258.0873672,251.9480519,255.0177096,18800
8/3/2014,250.2951594,254.8602912,233.7662338,251.0822511,51000
8/4/2014,252.6564345,267.6111767,252.6564345,261.9441165,17400
8/5/2014,265.7221566,277.8433688,265.6434475,273.5143644,70200
8/6/2014,277.8433688,279.4175521,275.3246753,276.584022,25200
8/7/2014,272.7272727,276.2691854,272.3337269,274.4588745,41000
8/10/2014,275.4820937,296.7335695,275.4820937,294.7658402,43200
8/11/2014,292.798111,294.3722944,284.1401023,290.7516726,22400
8/12/2014,288.8626525,289.0200708,285.0846124,286.8949233,26400
8/13/2014,285.7142857,289.571035,285.0059032,287.6033058,17800
8/14/2014,288.8626525,297.441952,288.15427,295.9464778,20400
8/18/2014,292.0110193,303.030303,289.6497442,298.7800079,22400
8/19/2014,304.6044864,306.1786698,291.6961826,292.5619835,29200
8/20/2014,292.2471468,296.7335695,292.0110193,293.1916568,17000
8/21/2014,292.9555293,296.6548603,292.0110193,295.3168044,25200
8/24/2014,297.7567887,302.0070838,291.2239276,292.6406926,36400
8/25/2014,292.798111,293.5852027,284.927194,285.7142857,37600
8/26/2014,284.5336482,284.927194,280.9917355,281.9362456,43800
8/27/2014,283.3530106,287.9181425,283.3530106,286.8949233,23000
8/28/2014,286.1865407,295.0806769,286.1078316,287.9181425,9000
8/31/2014,287.9181425,294.214876,286.9736324,290.4368359,7000
9/1/2014,288.4691067,291.9323101,287.5245966,289.6497442,16000
9/2/2014,291.2239276,291.9323101,288.9413617,291.2239276,15200
9/3/2014,292.0110193,295.1593861,291.2239276,291.6961826,21400
9/4/2014,294.3722944,294.3722944,288.9413617,289.2561983,12800
9/7/2014,289.7284534,292.0110193,288.8626525,289.8858717,16600
9/8/2014,288.4691067,291.6174734,288.4691067,289.8071625,13200
9/9/2014,295.1593861,310.7438017,291.3813459,300.9051555,55400
9/10/2014,301.0625738,306.9657615,301.0625738,305.6277056,18600
9/11/2014,311.6883117,321.9205037,305.7064148,307.0444707,38000
9/14/2014,312.4754034,329.7127115,310.90122,320.188902,63400
9/15/2014,320.3463203,320.3463203,312.8689492,315.072806,42400
9/16/2014,317.9850453,317.9850453,310.1141283,311.2947658,34800
9/17/2014,317.8276269,317.9063361,306.4935065,307.2805982,45200
9/18/2014,307.201889,317.1979536,303.030303,313.6560409,57400
9/21/2014,319.5592287,328.9256198,316.4108619,323.8095238,53000
9/22/2014,334.5139709,335.6946084,320.4250295,327.2727273,50800
9/23/2014,324.6753247,334.0417159,324.6753247,327.9024006,48000
9/24/2014,329.7914207,340.0236128,325.2262889,327.1153089,52000
9/25/2014,334.1991342,334.1991342,319.5592287,322.8650138,33000
9/28/2014,324.2817788,326.6430539,318.772137,322.4714679,35200
9/29/2014,322.7075954,326.6430539,314.8366785,321.5269579,27800
9/30/2014,319.6379378,336.6391185,319.6379378,328.059819,30200
10/1/2014,331.3656041,343.9590712,330.5785124,338.5281385,31600
10/2/2014,343.9590712,345.5332546,335.3010626,340.3384494,56800
10/12/2014,345.5332546,349.4687131,340.0236128,345.9268005,33600
10/13/2014,349.3112948,373.081464,347.107438,365.8402204,59800
10/14/2014,368.3589138,377.8040142,364.4234553,370.0118064,81200
10/15/2014,369.9330972,378.5911059,362.0621802,364.738292,69600
10/16/2014,359.7009052,366.6273121,358.1267218,361.5112161,36000
10/19/2014,360.4879969,365.210547,356.0015742,362.2983078,68200
10/20/2014,362.0621802,376.780795,362.0621802,368.7524597,160000
10/21/2014,370.7201889,391.8929555,370.7201889,388.2723337,96800
10/22/2014,390.3974813,395.828414,385.8323495,388.6658796,67000
10/23/2014,393.5458481,393.5458481,377.8040142,380.4014168,58000
10/26/2014,409.9173554,409.9173554,393.5458481,396.1432507,189200
10/27/2014,396.4580874,399.8425817,382.6052735,386.068477,147800
10/28/2014,389.6103896,389.6103896,374.7343566,380.5588351,50800
10/29/2014,380.1652893,380.1652893,371.5072806,375.3640299,78200
10/30/2014,384.4942936,384.4942936,371.1137348,375.4427391,69400
11/2/2014,369.2247147,374.5769382,366.1550571,369.7756789,44800
11/3/2014,365.9976387,366.0763479,358.9925226,362.4557261,30200
11/5/2014,371.4285714,371.4285714,355.7654467,361.4325069,45600
11/6/2014,368.3589138,368.3589138,358.1267218,359.7796143,29200
11/9/2014,372.6879181,372.6879181,351.8299882,356.867375,23400
11/10/2014,357.9693034,369.9330972,355.0570641,355.922865,59200
11/11/2014,366.7847304,366.7847304,353.0106257,357.0247934,35000
11/12/2014,358.1267218,366.7847304,354.978355,358.677686,48400
11/13/2014,357.8118851,361.1176702,354.1912633,356.0802834,23200
11/16/2014,360.3305785,363.6363636,354.3486816,354.4273908,63200
11/17/2014,364.3447462,364.8170012,354.5061,355.0570641,108800
11/18/2014,356.0015742,356.2377017,348.6816214,351.6725699,40000
11/19/2014,352.6170799,356.5525384,349.4687131,350.6493506,48000
11/20/2014,349.5474223,350.1770956,348.8390397,348.9964581,19600
11/23/2014,347.107438,347.107438,342.463597,343.3293979,7800
11/24/2014,342.3848878,349.2325856,336.1668634,339.0791027,15000
11/25/2014,336.875246,344.5100354,336.875246,342.3061787,12200
11/26/2014,343.1719795,343.8803621,336.4817001,338.2133018,20200
11/27/2014,335.4584809,339.2365211,334.4352617,336.875246,18400
11/30/2014,336.4817001,343.0932704,333.9630067,339.3939394,24000
12/1/2014,343.1719795,348.6816214,341.991342,344.4313262,15600
12/2/2014,342.3848878,354.1912633,340.1023219,345.7693821,88600
12/3/2014,346.3203463,360.094451,345.5332546,357.6544667,85800
12/4/2014,355.7654467,364.266037,354.1912633,355.6867375,29000
12/7/2014,354.5848091,357.3396301,347.6584022,348.7603306,42600
12/8/2014,354.978355,356.1589925,347.1861472,351.9086974,16800
12/9/2014,354.1912633,362.0621802,346.3990555,361.1176702,37000
12/10/2014,384.1007477,384.1007477,358.9138135,361.1963794,40600
12/11/2014,361.9834711,365.210547,357.0247934,364.266037,4511
12/14/2014,365.210547,365.210547,345.1397088,348.6029122,27706
12/15/2014,357.3396301,357.3396301,347.107438,348.4454939,8436
12/17/2014,353.9551358,353.9551358,338.4494294,339.1578119,12471
12/18/2014,342.3848878,347.8158205,341.1255411,344.1951987,5814
12/21/2014,336.875246,350.6493506,336.875246,341.2829595,4060
12/22/2014,348.6029122,348.6029122,343.1719795,344.9822904,5520
12/23/2014,344.9822904,347.0287288,339.4726486,345.690673,5561
12/24/2014,347.1861472,350.0196773,343.1719795,344.7461629,10456
12/28/2014,342.3848878,345.5332546,342.3848878,342.5423062,7121
12/29/2014,341.2829595,353.3254624,341.2829595,347.579693,21268
12/30/2014,352.6170799,354.1912633,348.6816214,349.0751673,12889
1/1/2015,358.0480126,358.0480126,347.8945297,348.7603306,2713
1/5/2015,350.2558048,350.2558048,346.3203463,346.3203463,5292
1/6/2015,353.7977174,353.7977174,343.1719795,349.5474223,11853
1/7/2015,349.4687131,350.2558048,342.5423062,344.3526171,17316
1/8/2015,346.2416372,347.5009839,344.5100354,346.3203463,7472
1/11/2015,340.1810311,343.4868162,339.2365211,341.2829595,7313
1/12/2015,338.4494294,343.1719795,336.7965368,339.9449036,16507
1/13/2015,338.4494294,342.3848878,338.4494294,339.3939394,8165
1/14/2015,337.6623377,340.8107044,336.875246,338.4494294,12488
1/15/2015,338.4494294,341.5977961,337.6623377,340.4171586,13321
1/18/2015,336.875246,340.8107044,330.8146399,336.875246,6393
1/19/2015,339.2365211,339.2365211,325.0688705,329.476584,13201
1/20/2015,335.9307359,335.9307359,325.2262889,326.7217631,6718
1/21/2015,329.004329,329.004329,317.9850453,321.6056671,10621
1/22/2015,316.017316,330.4210941,316.017316,327.1153089,5694
1/25/2015,319.9527745,320.3463203,314.8366785,317.1979536,5919
1/26/2015,319.5592287,321.133412,318.0637544,318.772137,3780
1/27/2015,315.7024793,321.3695396,311.0586383,319.244392,4820
1/28/2015,315.7811885,322.7075954,315.7811885,316.6469894,3412
1/29/2015,315.2302243,320.3463203,313.4199134,317.8276269,3202
2/1/2015,315.6237702,317.1979536,310.90122,312.4754034,5103
2/2/2015,308.6186541,317.1979536,307.7528532,309.95671,8800
2/3/2015,314.4431326,314.8366785,310.1141283,310.90122,4671
2/4/2015,312.9476584,318.1424636,312.9476584,317.1979536,3712
2/5/2015,317.1979536,317.7489177,312.4754034,315.545061,8440
2/8/2015,315.7024793,318.6147186,315.7024793,316.7256985,6592
2/9/2015,318.6147186,322.3140496,317.9850453,318.6147186,4770
2/10/2015,324.7540338,324.7540338,319.1656828,321.0547029,13468
2/11/2015,322.7075954,322.7075954,319.1656828,319.9527745,18094
2/12/2015,322.4714679,328.6107832,318.9295553,327.4301456,9735
2/15/2015,326.6430539,342.3061787,326.6430539,339.3939394,21905
2/16/2015,338.3707202,338.4494294,331.7591499,334.4352617,12461
2/17/2015,328.3746556,337.1900826,328.2959465,333.8842975,8780
2/18/2015,335.5371901,335.5371901,329.004329,329.5552932,14092
2/19/2015,330.5785124,335.6946084,330.5785124,333.7268792,3490
2/22/2015,335.2223534,340.8107044,335.2223534,336.875246,13983
2/23/2015,342.3848878,350.2558048,342.3848878,347.1861472,40128
2/24/2015,349.4687131,353.4041716,343.5655254,345.8480913,45250
2/25/2015,344.0377804,344.0377804,333.0972058,335.8520268,30791
2/26/2015,334.0417159,336.7965368,328.2172373,329.6340024,35669
3/1/2015,341.5977961,341.5977961,329.948839,331.4443133,21510
3/2/2015,330.5785124,332.8610783,325.3837072,326.6430539,9074
3/3/2015,325.8559622,327.2727273,322.7075954,324.2030697,12820
3/4/2015,326.6430539,326.6430539,320.1101928,322.0779221,35810
3/5/2015,322.7075954,330.5785124,319.716647,321.4482487,18902
3/8/2015,321.133412,322.5501771,320.0314837,320.4250295,17786
3/9/2015,326.2495081,326.2495081,318.0637544,319.4018103,12685
3/10/2015,326.4069264,328.2172373,317.2766627,321.8417946,20899
3/11/2015,323.415978,323.415978,314.8366785,316.489571,12549
3/12/2015,320.8185754,320.8185754,314.8366785,319.0082645,8907
3/15/2015,318.772137,320.188902,316.8044077,318.5360094,10855
3/16/2015,317.9850453,319.5592287,308.7760724,312.3966942,14268
3/18/2015,308.7760724,316.3321527,308.7760724,314.4431326,12317
3/19/2015,316.4108619,322.7075954,314.0495868,320.2676112,25681
3/22/2015,325.8559622,326.4856356,318.772137,320.1101928,26504
3/23/2015,325.304998,325.304998,314.8366785,316.2534435,12031
3/24/2015,320.7398662,320.7398662,310.1141283,311.0586383,34355
3/25/2015,319.5592287,319.5592287,309.3270366,315.6237702,33685
3/29/2015,317.9063361,317.9063361,300.1967729,300.6690279,72824
3/30/2015,308.3825266,308.3825266,297.6780795,300.9051555,49459
3/31/2015,296.7335695,313.2624951,296.7335695,309.3270366,31323
4/1/2015,310.90122,311.6883117,305.7064148,306.8083432,24662
4/2/2015,309.6418733,309.6418733,301.2199921,303.8173947,11080
4/5/2015,306.1786698,310.90122,302.2432113,308.1463991,30690
4/6/2015,312.0031484,312.0031484,300.0393546,300.9051555,36606
4/7/2015,299.0948445,306.5722157,296.7335695,303.1877214,34990
4/8/2015,304.7619048,306.8870523,301.0625738,302.7154664,36421
4/12/2015,295.1593861,296.6548603,288.8626525,293.1129477,10808
4/13/2015,296.6548603,308.3825266,296.6548603,308.3825266,1351
4/15/2015,299.0948445,302.7154664,296.8122786,300.8264463,17024
4/16/2015,307.674144,307.674144,297.6780795,305.7064148,25481
4/19/2015,299.0948445,306.9657615,296.969697,297.914207,10435
4/20/2015,296.7335695,298.3077529,291.2239276,292.2471468,13602
4/21/2015,306.9657615,306.9657615,283.6678473,285.2420307,22675
4/22/2015,279.6536797,292.0110193,279.5749705,286.4226682,11022
4/23/2015,283.3530106,291.2239276,275.4820937,276.4266037,9999
4/26/2015,271.5466352,278.6304604,261.3144431,275.639512,36144
4/27/2015,275.4820937,279.4175521,272.3337269,277.6072412,27295
4/29/2015,280.9917355,287.2097599,266.0369933,274.222747,18835
4/30/2015,281.7788272,283.3530106,267.6111767,273.9079103,21410
5/4/2015,273.1208186,275.4820937,260.5273514,272.412436,16697
5/5/2015,290.4368359,290.4368359,267.6111767,277.2924046,9090
5/6/2015,286.5013774,286.5013774,268.5556867,272.3337269,5760
5/10/2015,288.8626525,288.8626525,270.4447068,271.3892168,37140
5/11/2015,290.4368359,290.4368359,263.6757182,263.8331366,42346
5/12/2015,267.6111767,267.6111767,257.4576938,260.8421881,28408
5/13/2015,248.0125935,255.8048013,238.0952381,244.7068083,69466
5/14/2015,252.6564345,255.8048013,238.4887839,247.776466,25348
5/17/2015,242.5816608,263.5970091,242.5816608,255.0964187,9423
5/18/2015,255.0177096,270.7595435,255.0177096,263.7544274,22033
5/19/2015,270.7595435,271.3892168,249.5080677,253.837072,13435
5/20/2015,251.8693428,275.4820937,251.8693428,270.9169618,33593
5/21/2015,271.3892168,271.5466352,262.1015348,266.35183,13875
5/24/2015,261.3144431,261.3144431,259.7402597,259.9763872,1330
5/25/2015,260.5273514,273.9079103,253.4435262,257.9299488,26841
5/26/2015,270.7595435,271.5466352,248.0913026,256.4344746,62869
5/27/2015,252.0267611,254.2306179,247.8551751,251.2396694,26995
5/28/2015,249.5867769,255.8048013,249.5867769,250.6887052,16916
5/31/2015,247.9338843,252.9712712,245.5726092,251.3970878,14708
6/1/2015,254.1519087,255.8048013,245.5726092,247.2255018,23434
6/2/2015,243.9984258,251.8693428,240.9287682,244.8642267,20561
6/4/2015,250.2951594,252.1841795,247.9338843,251.7119244,31652
6/7/2015,251.8693428,251.8693428,245.7300275,246.4384101,10469
6/8/2015,241.7158599,243.9197166,239.5120031,241.322314,35000
6/9/2015,247.8551751,247.8551751,241.322314,242.8964974,48834
6/10/2015,243.9984258,247.1467926,238.4887839,239.5120031,20067
6/11/2015,239.7481307,248.6422668,239.7481307,244.3919717,10261
6/14/2015,243.9984258,246.3597009,241.6371507,242.4242424,8550
6/15/2015,247.9338843,263.5970091,243.9984258,257.3002755,47397
6/16/2015,266.824085,267.6111767,252.6564345,262.3376623,57302
6/17/2015,263.6757182,266.824085,255.8835104,264.0692641,41866
6/18/2015,258.953168,261.3144431,258.953168,259.5828414,5300
6/21/2015,279.4175521,279.4175521,259.8189689,261.0783156,2780
6/22/2015,266.4305392,266.4305392,260.5273514,260.9208973,2625
6/23/2015,262.1015348,263.6757182,262.1015348,262.4950807,3307
6/24/2015,259.7402597,265.2499016,259.7402597,263.0460449,25025
6/25/2015,266.7453758,266.7453758,259.8189689,262.3376623,48712
6/28/2015,267.5324675,267.5324675,255.8048013,259.1892956,80983
6/29/2015,259.7402597,271.3892168,256.6706021,268.2408501,74834
6/30/2015,271.5466352,274.695002,266.9027942,270.9169618,44641
7/2/2015,273.5143644,277.6859504,267.768595,274.6162928,9995
7/5/2015,271.5466352,277.0562771,268.7918142,270.2085793,27840
7/6/2015,274.3801653,274.3801653,267.6898859,271.7827627,7115
7/7/2015,274.695002,284.927194,272.4911452,281.3852814,31069
7/8/2015,287.1310508,295.1593861,284.3762298,290.5942542,19597
7/9/2015,293.5852027,293.5852027,283.3530106,291.0665092,9215
7/12/2015,288.9413617,289.9645809,279.4962613,284.2188115,11215
7/13/2015,283.3530106,285.5568674,281.7788272,283.2743015,3681
7/14/2015,292.4045651,292.4045651,281.7788272,286.1865407,6563
7/21/2015,302.085793,302.085793,289.6497442,293.270366,3790
7/22/2015,292.0110193,297.5206612,287.6033058,291.8536009,13426
7/23/2015,294.3722944,295.0806769,284.927194,290.4368359,35702
7/26/2015,289.3349075,295.0806769,287.1310508,293.1916568,11861
7/27/2015,287.2884691,287.2884691,281.7788272,283.0381739,17733
7/28/2015,283.510429,283.510429,273.1208186,276.5053129,22912
7/29/2015,275.4820937,280.9917355,267.6111767,271.6253444,55545
7/30/2015,263.6757182,267.5324675,258.1660763,264.8563558,19122
8/2/2015,266.0369933,266.0369933,261.3144431,262.1015348,29955
8/3/2015,262.4950807,282.5659189,262.4950807,280.283353,52979
8/4/2015,283.3530106,284.7697757,275.7182212,277.0562771,10314
8/5/2015,277.0562771,277.0562771,275.5608028,276.2691854,6858
8/6/2015,277.0562771,280.1259347,275.639512,277.1349862,10981
8/9/2015,275.639512,279.1027155,275.639512,276.5053129,44927
8/10/2015,277.2924046,280.2046438,277.2924046,277.7646596,5000
8/11/2015,280.9130264,282.4872098,278.7878788,280.6768989,16219
8/12/2015,287.0523416,296.7335695,283.4317198,294.214876,49421
8/13/2015,288.15427,301.4561196,287.2884691,290.7516726,15598
8/16/2015,289.6497442,291.2239276,287.2097599,288.3116883,11313
8/17/2015,291.2239276,297.5993703,284.1401023,292.0110193,22077
8/18/2015,295.1593861,310.1141283,295.1593861,302.2432113,57320
8/19/2015,306.9657615,307.4380165,303.030303,306.4147973,45613
8/20/2015,315.6237702,326.4069264,307.1231799,321.6056671,120100
8/23/2015,325.0688705,332.9397875,306.9657615,311.7670209,65906
8/24/2015,316.4108619,316.4108619,300.7477371,304.6044864,19179
8/25/2015,306.9657615,318.772137,306.8083432,311.7670209,55668
8/26/2015,314.8366785,321.9205037,307.7528532,309.5631641,29486
8/27/2015,314.0495868,314.0495868,301.9283747,304.2109406,31734
8/30/2015,303.030303,303.030303,296.1826053,299.4096812,20114
8/31/2015,310.1141283,310.1141283,296.0251869,297.6780795,10914
9/1/2015,292.4045651,299.0948445,292.325856,295.4742227,13825
9/2/2015,296.7335695,298.2290437,288.5478158,292.325856,26408
9/3/2015,292.798111,299.0948445,289.6497442,293.1916568,14909
9/6/2015,289.0200708,299.0948445,288.9413617,294.6084219,11528
9/7/2015,295.1593861,300.4329004,293.3490752,295.8677686,17284
9/8/2015,294.4510035,299.0161354,294.0574577,295.3168044,6743
9/9/2015,295.9464778,295.9464778,292.0897285,293.9000394,4204
9/10/2015,294.4510035,298.3077529,293.5852027,295.8677686,11124
9/13/2015,298.858717,298.858717,295.1593861,296.497442,6638
9/14/2015,301.3774105,305.3915781,301.0625738,303.502558,12803
9/15/2015,303.030303,321.133412,303.030303,319.0082645,46668
9/16/2015,314.8366785,324.2817788,310.90122,318.6147186,43241
9/20/2015,315.6237702,316.4108619,311.4521842,313.9708776,8814
9/21/2015,322.5501771,322.5501771,314.9153876,316.0960252,15925
9/22/2015,321.0547029,323.4946871,317.5914994,322.8650138,46560
9/28/2015,329.004329,329.004329,318.8508461,319.1656828,14340
9/29/2015,322.3140496,322.3140496,312.4754034,314.3644235,18748
9/30/2015,311.7670209,314.8366785,308.4612357,310.1141283,11379
10/1/2015,308.5399449,314.8366785,308.5399449,310.428965,9191
10/4/2015,310.1141283,310.1928375,306.9657615,308.0676899,6205
10/5/2015,307.1231799,308.5399449,306.1786698,307.2805982,34483
10/6/2015,309.0121999,310.6650925,307.9102715,309.6418733,16848
10/7/2015,310.3502558,327.4301456,306.9657615,308.6973632,20543
10/8/2015,308.6186541,313.8134593,308.6186541,310.5863833,13935
10/11/2015,307.0444707,310.90122,305.785124,308.8547816,48045
10/12/2015,310.9799292,314.0495868,307.0444707,309.7205824,40213
10/13/2015,309.6418733,313.1050767,306.0999606,306.4147973,47508
10/14/2015,305.3915781,306.9657615,304.6831956,305.2341598,18489
10/15/2015,311.6883117,311.6883117,304.6044864,304.6044864,5189
10/18/2015,304.5257773,304.6044864,297.5993703,298.858717,16608
10/19/2015,305.3915781,305.3915781,299.0161354,302.0070838,33502
10/20/2015,306.9657615,310.7438017,304.6044864,307.0444707,17779
10/21/2015,303.030303,308.5399449,301.5348288,305.3128689,11816
10/25/2015,306.8870523,311.6883117,305.5489965,307.2805982,32825
10/26/2015,306.8870523,307.7528532,306.0999606,306.4935065,35835
10/27/2015,306.9657615,309.95671,299.0948445,301.6922471,75835
10/28/2015,301.4561196,301.4561196,288.8626525,291.4600551,49188
10/29/2015,287.2884691,291.4600551,287.2884691,290.1219992,68111
11/1/2015,287.2884691,287.2884691,271.5466352,271.8614719,6380
11/2/2015,275.4820937,282.4872098,267.6111767,278.1582054,13400
11/3/2015,283.3530106,283.3530106,273.9866194,275.5608028,5905
11/4/2015,272.412436,274.695002,268.3982684,269.4214876,3942
11/5/2015,270.7595435,273.8292011,268.3982684,268.8705234,5395
11/8/2015,269.1853601,269.1853601,267.6111767,267.768595,2410
11/9/2015,266.824085,269.9724518,263.6757182,266.824085,1557
11/10/2015,267.6111767,274.9311295,255.8835104,258.7957497,7065
11/11/2015,261.3144431,261.3144431,251.8693428,255.8048013,1830
11/12/2015,255.8048013,259.7402597,243.9984258,259.3467139,6033
11/15/2015,256.9854388,256.9854388,248.720976,252.7351436,3127
11/16/2015,252.8138528,259.7402597,251.8693428,253.7583628,11328
11/17/2015,259.7402597,262.8886265,259.7402597,260.6060606,13435
11/18/2015,266.824085,271.467926,259.7402597,267.0602125,8864
11/19/2015,271.940181,283.3530106,264.5415191,268.8705234,19522
11/22/2015,277.8433688,277.8433688,267.6898859,269.7363243,6452
11/23/2015,274.695002,280.8343172,264.8563558,268.2408501,15987
11/24/2015,266.824085,268.4769776,262.1015348,263.2034632,9143
11/25/2015,262.1015348,262.8886265,256.6706021,260.9208973,1964
11/26/2015,261.3144431,263.6757182,256.1983471,256.2770563,1980
11/29/2015,255.0177096,257.3789847,251.9480519,252.4990161,5900
11/30/2015,252.8138528,256.591893,251.8693428,252.420307,2954
12/1/2015,263.6757182,263.6757182,253.0499803,254.5454545,10985
12/2/2015,254.6241637,255.8048013,249.5080677,251.4757969,10588
12/3/2015,251.8693428,252.6564345,251.1609603,251.7119244,3025
12/6/2015,250.5312869,255.4112554,250.5312869,254.6241637,5130
12/7/2015,253.4435262,255.7260921,251.0822511,251.6332153,4122
12/8/2015,252.6564345,259.7402597,251.8693428,254.0731995,16325
12/9/2015,255.0177096,258.1660763,254.3880362,255.9622196,10331
12/10/2015,256.1983471,259.7402597,255.8048013,256.3557654,7999
12/13/2015,259.7402597,259.7402597,254.2306179,255.2538371,3442
12/14/2015,253.2861078,255.8048013,251.8693428,252.420307,3596
12/15/2015,249.1145218,253.837072,249.1145218,252.6564345,7978
12/17/2015,249.1145218,256.591893,249.1145218,253.6796537,6792
12/20/2015,262.8886265,271.5466352,255.8048013,268.9492326,17579
12/21/2015,269.9724518,288.7839433,261.3144431,281.9362456,60238
12/22/2015,275.4820937,282.1723731,274.4588745,278.5517513,11355
12/23/2015,287.1310508,287.2884691,274.0653286,279.5749705,18905
12/24/2015,281.7788272,287.2097599,281.4639906,285.2420307,15689
12/27/2015,287.2884691,287.2884691,277.9220779,283.1955923,19885
12/28/2015,283.510429,283.982684,276.2691854,279.4962613,15166
12/29/2015,281.7788272,281.7788272,273.8292011,275.0885478,11179
12/30/2015,276.2691854,278.5517513,268.3982684,273.3569461,11501
12/31/2015,280.755608,280.755608,271.5466352,273.2782369,4415
1/3/2016,271.8614719,275.4820937,270.7595435,274.1440378,8045
1/4/2016,272.3337269,273.9079103,266.1157025,267.0602125,2593
1/5/2016,270.051161,271.5466352,267.6898859,268.2408501,2101
1/6/2016,272.9634002,272.9634002,263.6757182,263.7544274,10880
1/7/2016,267.6111767,271.1530893,261.7866982,269.7363243,13968
1/10/2016,272.7272727,275.4820937,263.6757182,269.9724518,35204
1/11/2016,267.6898859,268.3982684,259.7402597,260.4486423,8795
1/12/2016,259.0318772,265.9582841,255.8048013,256.9067296,16357
1/13/2016,263.6757182,263.6757182,255.0177096,258.8744589,16336
1/14/2016,255.9622196,262.4950807,255.9622196,260.6847698,2668
1/17/2016,261.3144431,262.1015348,258.5596222,259.9763872,4878
1/18/2016,257.6151122,259.7402597,256.8280205,258.2447855,8145
1/19/2016,258.5596222,264.1479732,258.1660763,259.2680047,7812
1/20/2016,259.1105864,259.9763872,258.4022039,259.5041322,1905
1/21/2016,262.8099174,262.8099174,259.8976781,260.6060606,2560
1/24/2016,259.7402597,262.4950807,259.1105864,260.1338056,2203
1/25/2016,259.7402597,261.707989,259.3467139,260.7634789,2324
1/26/2016,260.6847698,260.6847698,247.9338843,255.0964187,25583
1/27/2016,255.8048013,259.7402597,255.2538371,255.6473829,3469
1/28/2016,256.591893,258.8744589,248.720976,251.2396694,14644
1/31/2016,250.3738686,251.2396694,247.9338843,248.5635577,5735
2/1/2016,251.8693428,259.5828414,249.5867769,257.8512397,8691
2/2/2016,262.0228257,269.8937426,259.1105864,262.2589532,12696
2/3/2016,263.5182999,263.6757182,254.2306179,254.9390004,8875
2/4/2016,254.2306179,258.1660763,250.2951594,250.9248327,16012
2/7/2016,253.0499803,272.2550177,253.0499803,267.0602125,125193
2/8/2016,268.0047226,280.1259347,266.5092483,275.3246753,82883
2/9/2016,275.4820937,276.6627312,264.5415191,266.824085,15032
2/10/2016,268.3982684,268.3982684,261.3144431,262.7312082,12003
2/11/2016,263.9905549,266.824085,258.5596222,262.8099174,9845
2/14/2016,260.1338056,270.3659976,260.1338056,266.5879575,18889
2/15/2016,269.1853601,272.3337269,263.6757182,266.35183,51049
2/16/2016,261.4718615,267.6111767,261.4718615,263.3608815,5540
2/17/2016,267.4537584,267.4537584,260.7634789,261.235734,6592
2/18/2016,258.953168,260.9208973,258.4022039,259.1892956,3650
2/22/2016,258.2447855,265.879575,257.3789847,258.2447855,13603
2/23/2016,263.6757182,263.6757182,254.4667454,255.2538371,4210
2/24/2016,256.591893,259.2680047,253.6009445,257.3789847,8652
2/25/2016,255.0177096,259.7402597,255.0177096,256.4344746,4843
2/28/2016,256.6706021,260.5273514,256.591893,258.3234947,1771
2/29/2016,258.953168,259.7402597,251.9480519,252.6564345,11710
3/1/2016,253.6009445,255.0964187,252.6564345,253.0499803,18047
3/2/2016,249.5080677,257.3789847,249.5080677,252.1841795,10279
3/3/2016,249.5867769,254.2306179,249.5867769,251.8693428,5110
3/6/2016,255.7260921,255.7260921,250.3738686,251.0822511,2515
3/7/2016,250.3738686,267.6111767,250.3738686,258.480913,13444
3/8/2016,255.8048013,257.536403,252.6564345,253.2073987,10530
3/9/2016,255.8048013,259.8976781,254.0731995,258.008658,4665
3/10/2016,256.591893,256.6706021,253.0499803,253.6796537,6599
3/13/2016,255.8048013,255.8048013,254.2306179,254.9390004,711
3/14/2016,253.4435262,262.0228257,253.4435262,260.7634789,4261
3/15/2016,261.3144431,265.9582841,259.7402597,263.4395907,18930
3/16/2016,263.4395907,263.4395907,257.3789847,259.4254231,5932
3/20/2016,256.8280205,257.536403,256.7493113,257.3002755,525
3/21/2016,250.3738686,264.3053916,250.3738686,256.8280205,12494
3/22/2016,256.1983471,256.1983471,251.9480519,252.4990161,8799
3/23/2016,255.0177096,255.0177096,251.8693428,252.2628886,3659
3/24/2016,262.4950807,262.4950807,253.4435262,254.7815821,2720
3/27/2016,255.6473829,259.7402597,248.7996852,250.137741,10701
3/28/2016,253.4435262,255.0177096,248.8783943,251.7906336,19263
3/29/2016,258.953168,258.953168,240.850059,242.5816608,74594
3/30/2016,243.2113341,248.720976,240.2203857,241.8732782,22120
3/31/2016,242.4242424,247.9338843,241.0861865,242.2668241,10686
4/3/2016,241.1648957,241.1648957,234.5533255,236.9933097,8834
4/4/2016,241.9519874,243.2113341,238.961039,240.5352224,3901
4/5/2016,237.7804014,241.6371507,236.9933097,237.3081464,1570
4/6/2016,235.733963,239.1971665,234.5533255,235.4978355,6065
